video_id,instance_id,query
tXN-dRfIxaQ,0,a cat is running in the snow
tXaY0GK_K9c,0,the duck is pecking around
tXaY0GK_K9c,1,White goose is standing on the right
tXaY0GK_K9c,2,a white duck in the middle is eating food
tXaY0GK_K9c,3,a gray and white bird is eating
ta_I6hYqx7w,0,a baby is walking on the right
ta_I6hYqx7w,1,dog walking with a baby
ta_QlbzYd3E,0,car is rolling on the grass
ta_QlbzYd3E,1,man in orange shirt standing in the back
ta_QlbzYd3E,2,Blue car standing on the grass
tbQ2J316G1U,0,a baby is crawling
tbYyOVor7Io,0,cat walking
te3jaD1-SsQ,0,Black cat creeping in the grass
te3jaD1-SsQ,1,Dog very slowly crawling towards the cat
tesuXmjcCZY,0,baby crawling through the green tube
tesuXmjcCZY,1,baby crawling in a green tube
texr7_eUG2E,0,gray bird eating
tfe6xr2Mbrc,0,half naked guy is climbing a rock
thMckjuhTCI,0,left man sitting
thMckjuhTCI,1,man sitting on right
thMckjuhTCI,2,a red car is parked on the right
thMckjuhTCI,3,gray car parking in the back
thMckjuhTCI,4,man in blue shirt turn a somersault
tk1uyh9PWqk,0,man in black sweater is walking on the left
tk1uyh9PWqk,1,woman waving the flags in the front right
tkwOMVjwLJo,0,White car is driving on the race track
tkwOMVjwLJo,1,the person in black is standing
tkwOMVjwLJo,2,man in white top standing on the right
tmLot7hKgLI,0,Guy in white jersey running in the middle of the track
tmLot7hKgLI,1,the forth man from left in red jersey is running
tmSE9cH3PhM,0,a black dog on the bottom is running
tmSE9cH3PhM,1,black dog running on the grass
tmWFx6bmeVI,0,cat walking on the right
tnz-_MYR5AE,0,a guy with red shirt is walking with a dog
tnz-_MYR5AE,1,Dog walking on snow from the right side of the man
tnz-_MYR5AE,2,dog walking with a man on the left
tq4cFMZRQuw,0,a brown cat is running
tq4cFMZRQuw,1,the person with a dress is running with a dog
tqS99ZjZa6U,0,the bird is just hanging out on some utility lines
trKDoWhY7V4,0,man in gray top and black pants walking
ts2BgdmovJU,0,the car is driving
ts2BgdmovJU,1,a car in the middle is moving
ts2BgdmovJU,2,yellow racing car is riding on the right
ts3io_CxuKk,0,the guy in track bottoms is walking on the sidewalk
ts3io_CxuKk,1,Guy in red jacket is jumping around another guy
ts80zrlCHAI,0,Yellow cat running for small toy
tsoVnhlY_Uw,0,a boy is jumping
tsoVnhlY_Uw,1,the basketball is dunked through the hoop
tv42xHFg6bc,0,a man is eating food
tv8KOa14Lh0,0,Model walking along the podium
tv_S9g2wdfc,0,Man standing beside the fence
tv_S9g2wdfc,1,Yellow car is missing turn
tv_S9g2wdfc,2,a blue car is moving
tv_S9g2wdfc,3,white black car is following pair of cars
twh-9QRveXA,0,a black and white dog is rolling
tx3JOj6kPoE,0,the birds are standing on the floor
tx3JOj6kPoE,1,white bird standing
txVLZIe7XUI,0,Man in yellow t shirt standing in the back
txVLZIe7XUI,1,the person in the white shirt is walking
txVLZIe7XUI,2,a man in yellow jersey is running
tz7gBtrGJlY,0,a baby is climbing up the stairs
tzoQ8xxnn-s,0,light brown cat is fighting with another cat
tzxlNL8fwQM,0,the front boy is jumping 
tzxlNL8fwQM,1,Man in black outfit jumping at the back
u-2-QZjvCT8,0,black racing car running on the track
u-2-QZjvCT8,1,a red car is moving
u-96-dbNfHc,0,Bird eating while flying
u-_i8VGwsNc,0,a car is jumping up and down
u-_i8VGwsNc,1,a man in white shirt is standing on the left
u-_i8VGwsNc,2,Guy in straw hat standing near the ar
u17mR2m8aV8,0,a cat is running 
u1_nW22_OGg,0,a big bird is jumping around
u1priZZzKjM,0,Guy in red shirt kicking the ball into the net
u1priZZzKjM,1,football flying into the goal
u1priZZzKjM,2,Ball is laying on the grass
u2Oelu4pzHs,0,basketball flying into the basket
u2Oelu4pzHs,1,the man is doing a one handed basketball shot
u2Oelu4pzHs,2,man in white top and black shorts standing
u2qCESWntsE,0,brown dog jumping around on the lawn
u2qCESWntsE,1,man playing with a dog on the grass
u3vGTSqXLeI,0,the cat is hopping off the roof of the house and onto the roof of the car
u3vGTSqXLeI,1,white car in the garage
u5qMnG3izXM,0,a black dog is rolling
u6fzkl4YsnM,0,Man in white shirt is jumping into the sand
u78rD9b5qYE,0,man is crawling in the gym
u78rD9b5qYE,1,a dog is sleeping in the back
u78rD9b5qYE,2,Black ball laying near green wall
u78rD9b5qYE,3,black ball in the back
u78rD9b5qYE,4,the athletic apparatus is laying along the wall
u78rD9b5qYE,5,Black grey ball laying near the blue wall
u8MQZg0Div8,0,man in black shorts crawling
u99JHqidtXA,0,cat eating ice cream
u9mr-wKOspg,0,a black car is moving on top
u9mr-wKOspg,1,a blue car is racing 
u9mr-wKOspg,2,man in black crouching beside the road
uC7z6hrBq9s,0,German shepherd eating something in the cage
uCnEZ6xgR8o,0,racing car running on the track
uD7aNfArgoo,0,a baby is rolling in the bed
uDvnZ28MUFo,0,Man rolling over another man
uDvnZ28MUFo,1,man in white shirt lying on the floor
uFbc89-oaGo,0,a dog is eating
uGkuJbLcEQM,0,bird eating on the grass
uGpALykeNIs,0,a brown cat is jumping
uJpI-wLyHC4,0,black dog eating burger
uKIJdttcs9k,0,baby in blue top climbing the stairs
uL3HKEm28Y4,0,baby is rolling in the bed
uLWewCw_tQ4,0,the cat is chasing a laser pointer dot
uNHoTwBYAsY,0,Lady in red coat and black pants walking on the treadmill
uOFpRIfBaQo,0,woman in white hat standing on the left
uOFpRIfBaQo,1,woman walking across the road
uQ73d1AaECc,0,baby walking
uTP99V8f2Jw,0,woman in gray shirt standing on the right
uTP99V8f2Jw,1,purple ball rolling
uTP99V8f2Jw,2,a man in the middle is catching a ball
uVF9KgFbGto,0,a woman is walking
uWqgvQsBoXE,0,the bird is playing
uYTf-GbTwMg,0,car jumping on sand
uZg2ebSQCto,0,man in red shirt running to the right
uZg2ebSQCto,1,first man from the left running 
uZg2ebSQCto,2,White van is standing on the grass
u_ZhOo3Mj9w,0,Green parrot is jumping on the table
u__8uGxuJx8,0,Man in light blue shirt walking on the street
u__8uGxuJx8,1,Man crawling as a dog on the streets
u__8uGxuJx8,2,Dark blue car standing on the crossroad
ub26kLEfphw,0,a man in white jacket is walking in the behind
ub26kLEfphw,1,a top naked man is rolling
ub26kLEfphw,2,man in black walking in the back
ub26kLEfphw,3,Guy in red shorts and panama crossing the street
ub26kLEfphw,4,man in black shirt and red pants walking
ubCRwmhBrIo,0,mother duck is leading group of baby ducks
ubCRwmhBrIo,1,the baby duck on the right is walking
ubCRwmhBrIo,2,little duck walking next to the mama duck
ubCRwmhBrIo,3,small yellow bird on the right walking
ubCRwmhBrIo,4,the duckling is following its mother through a parking lot
ubCRwmhBrIo,5,small bird walking in the back
ubCRwmhBrIo,6,second yellow duck walking next to the mama duck
ucdvJ927GJg,0,black car flying over the mound
ucnR6OcpbTc,0,gray bowling ball is staying in the top right corner
ucnR6OcpbTc,1,man throwing a bowling ball
ucnR6OcpbTc,2,the bowling ball is rolling along the lane toward the pins
udYMA7XzhMw,0,bird walking on the stones
udx-rad10qc,0,a baby with colorful shirt is climbing up 
ue5pJMXuuB8,0,the man is rocking back and forth
ueE1S1k74Ao,0,black dog walking
ueE1S1k74Ao,1,a man is walking
ue_lctsrRWM,0,a brown duck with green head is walking outside on a muddy road
uewGYgbeFtU,0,White dog walking on a leash during the night
uewGYgbeFtU,1,woman is walking with the dog during night
ugOUpbWRTuY,0,a top naked man is crawling
uhj7duqG51I,0,a black and white bird in the front is walking 
ujA9qrvYV2s,0,man walking with a woman on the beach
ujA9qrvYV2s,1,woman walking with a man on the beach
um9Wobg5P9Q,0,the kid is running
um9Wobg5P9Q,1,the seagull is flying around
um9Wobg5P9Q,2,bird flying
umHIngjKCDM,0,White cat eating something from hand
unGDLKdQOO4,0,Guy is jumping using walls 
urXBEegIMVM,0,the car is driving in a corner
us3OFIQ4os0,0,the woman is walking along the side of the street checking her phone
us3OFIQ4os0,1,the motorcycle with sidecar is driving along a road
us5xMdcJV-A,0,bird climbing the rope
usf1ZYI0jKg,0,Brown dog climbing the tree
usf1ZYI0jKg,1,man walking in the back
uspSpXaN-r4,0,brown dog rolling
uw7rhkHbwus,0,dog walking in the room
uwD9gT5onpk,0,a small cat is eating its meal
uxNqb2dbuZk,0,baby sitting on to the ground
uxNqb2dbuZk,1,pink ball rolling
v1ocRKLg7R4,0,Black ball is held by the kid on the right
v1ocRKLg7R4,1,Ball is dribbled by woman coach
v1ocRKLg7R4,2,Woman showing kids how to dribble the ball
v1ocRKLg7R4,3,a girl on the left is holding a black ball
v1ocRKLg7R4,4,The girl with braid hair standing on the right side 
v1ocRKLg7R4,5,Black ball is held by the kid on the left
v2o6AxrC4cc,0,a bird in front is passing by a street
v2o6AxrC4cc,1,Burgundy is slowly running on the road
v2o6AxrC4cc,2,a blue car is moving from right to left
v2o6AxrC4cc,3,a dark car is moving from right to left
v2o6AxrC4cc,4,a big gray car in the behind
v2qk9jtmF2Y,0,Naked guy running on the field
v3-W0u3R7x0,0,Ball in yellow shirt is walking in the room
v3Chw2ZuBOk,0,a girl on the left is jumping
v3Chw2ZuBOk,1,girl running with a dog on right
v3Chw2ZuBOk,2,dog jumping on the lawn
v3evRAVihdE,0,a baby is rolling on the bed 
v5ptJQGQy88,0,Gog eating food on the table
v6CrkY8j4_I,0,parrot jumping to a toy
v7zrjPNuHsQ,0,brown cat eating
v8TxqCOF9Rk,0,an orange ball is flying
v8TxqCOF9Rk,1,Boy dribbling a basketball by the wall
v8TxqCOF9Rk,2,a man with white shirt is playing basketball
v9GlKrSc2Zs,0,the small dog on the right is walking
v9GlKrSc2Zs,1,Woman is walking with the dogs in the forest
v9GlKrSc2Zs,2,a big black dog in the middle is walking
v9GlKrSc2Zs,3,gray dog walking with a woman on the left
v9GlKrSc2Zs,4,a white dog on the left is eating
v9GlKrSc2Zs,5,the brown and black dog is running
vBgYqLbxj9o,0,the left bird is eating
vBvnwBm8tZM,0,the cat is running away
vBvnwBm8tZM,1,toy ball on the bottom right
vDE-jmXxRhY,0,Gray car is running on the right
vDE-jmXxRhY,1,a black car is moving on the left
vDE-jmXxRhY,2,a white car in front is moving
vDE-jmXxRhY,3,car turning in the front
vDUMoLwYxcE,0,a baby is climbing up stairs
vE9ADK9XPfY,0,a black cat is climbing through the building
vGt0fCAlClY,0,parrot jumping with a sponge
vHSDWDk-XBU,0,the cat is jumping
vHSDWDk-XBU,1,a boy in blue shirt is sitting
vIAYPHlOFaw,0,Rally car turning the corner
vIbSO5zAV_4,0,Dog walking around the man
vIbSO5zAV_4,1,man walking with a dog on the grass
vIdeT5S9u4Y,0,the person is walking with a dog
vIdeT5S9u4Y,1,dog walking on the street
vIm5jSFy698,0,a baby in orange tshirt is rolling on the sand
vIm5jSFy698,1,girl in green shirt is rolling on the ground
vJFolhUfQjc,0,a woman in green cover is walking and talking
vJFolhUfQjc,1,the right person in red shirt is walking on the back
vJqXrd0qcz4,0,soldier is crawling in the grass
vLgCJxMMlwE,0,dog rolling on the floor
vLzxe1hxsV4,0,a black cat is playing with a ball
vLzxe1hxsV4,1,White ball rolling on the green grass
vLzxe1hxsV4,2,the man is playing goalkeeper against a dog
vM9m0sj311s,0,a man is rolling
vMEj8G1Cy0M,0,the cat is licking some cream from a saucer
vMEj8G1Cy0M,1,cat in the middle is eating food
vMEj8G1Cy0M,2,cat eating on the right
vN4cybheUuk,0,a man with black shirt in the middle is crawling
vN4cybheUuk,1,man in black crawling in the back
vN4cybheUuk,2,Guy in black shirt with red shape standing near barbed wire
vNvjtyUh2OM,0,Dog is running down the stairs
vNvjtyUh2OM,1,a green ball is rolling though the stairs
vNymfu2JxOk,0,baby crawling in the middle
vNymfu2JxOk,1,Baby on the left climbing
vNymfu2JxOk,2,a baby on the left is crying
vNymfu2JxOk,3,man in gray shirt sitting on the top left
vNymfu2JxOk,4,man standing up in the middle
vNymfu2JxOk,5,the second from the right person in a white shirt is sitting
vNymfu2JxOk,6,a parent on the leftmost is holding his child 
vRc3H93dpsY,0,Fuzzy dog eating from the bowl
vS83ws81Bgs,0,Brownish cat fighting on top of another cat 
vS83ws81Bgs,1,Tiger cat is fighting with another cat
vUrL21sV_R4,0,a guy with orange shirt is running in a field 
vVXdC-PY-nw,0,Half naked guy climbing steep rock
vY5Wta8KFrM,0,Guy is flipping in the air
vYCNgxKfgt8,0,a dog that attempts to eat some corn
vY_dsR34nJ0,0,topless man crawling on the road
vbNpHomJ-8Y,0,Woman is walking with two dogs
vbNpHomJ-8Y,1,a dog is watching the camera
vbNpHomJ-8Y,2,black dog walking with a woman
vdCGnuccRv0,0,Man eating a fruit
vdj7q9JR12c,0,Dog with clothes rolling on the grass
vgzi0DXIleo,0,Red car is running on the green grass
vhcgJHWvw8Q,0,baby crawling on the floor
vmdtUfF8VjQ,0,a cute white baby is rolling on mattress
vo6BDRGjwAg,0,a red ball is standing on the floor besides someone who is doing gymnastics
vo6BDRGjwAg,1,Guy is jumping a rope
voEhbdaMQ0I,0,black cat jumping
voWViy-Vlxs,0,Wavy parrot playing with the bird toy
volrav5aZ0k,0,a bird is jumping from right to left
volrav5aZ0k,1,a bird is playing in the cage
volrav5aZ0k,2,bird jumping in the cage
vprEInOl1o0,0,a cat is jumping 
vprEInOl1o0,1,man standing on the ladder 
vqJO4O0JtFA,0,a black dog is running
vqn0YXubxGs,0,the white cat is running
vqqwb3Zcy1U,0,white parrot jumping in front of the screen
vr-wp49Vqlo,0,the man is running along the floor attached to some bungees
vr6urgt_szk,0,a parrot is jumping up and down
vrTwZTXwvlQ,0,a dog is running
vsyCFDG0sZ4,0,Man in white track suit is running 
vsyCFDG0sZ4,1,man in red is running on the left
vt8ZK8fI3W8,0,bird is walking on the ground
vv2ZwOUouqU,0,a man is eating a sandwich
vvY1xHQvkjs,0,man in green jacket standing by the road
vvY1xHQvkjs,1,yellow racing car running in the front
vvY1xHQvkjs,2,a car on the back is moving
vvY1xHQvkjs,3,Guy in black jacket walking on the pit lane
vvYFzrkvX7g,0,black dog is crawling in the corridor
vwMEE-Dk-Gc,0,Furry white dog running on the dog show
vwMEE-Dk-Gc,1,the person in white is running with a dog
vz1atO1dkJA,0,bird flying over the water
vz6e1L5knNk,0,car bouncing up and down
vz6e1L5knNk,1,Guy in white shirt and cap filming the car from the left side
w-JCH3h37JU,0,baby girl is climbing a stairs
w-wB4KA2Zj0,0,bird flying in the sky
w-xf0HXbtbM,0,Small gray bird eating grains from the bowl
w08nX3j0m3I,0,green car jumping up and down
w08nX3j0m3I,1,the bald person is using the green car
w08nX3j0m3I,2,man on the right standing near the car
w0LU1Ho4dsY,0,a green car is rolling down from top of a hill
w0LU1Ho4dsY,1,Guy sitting on the rocks on the left
w0LU1Ho4dsY,2,Guy in the jacket and cap slipping from the mountain in front of the camera
w0LU1Ho4dsY,3,man in black jacket and blue jeans standing on the bottom
w0LU1Ho4dsY,4,a man in white jacket is getting away
w0LU1Ho4dsY,5,man in black top and hat standing behind the car
w0LU1Ho4dsY,6,man in black jacket and blue jeans standing on the hill
w0LU1Ho4dsY,7,man with camera standing on the hill
w2lNjQwQAc0,0,cat rolling on the carpet
w2lNjQwQAc0,1,man playing with a cat
w2nIfxcxruE,0,the kid in yellow is on her knees
w2nIfxcxruE,1,a baby in green is crawling
w2nIfxcxruE,2,baby in white hat sitting on the top right
w3pjQ6P9RIU,0,the dog is eating
w479sjYSiow,0,baby rolling on the bed
w5B4Hxbk6LA,0,pink bird rolling on the floor
w742tCCtYgk,0,cat rolling on the floor
w7WdY5sf3VM,0,Parrot climbing a rope in front a mirror
w7WdY5sf3VM,1,Reflection of the wavy parrot climbing the rope
w7j6Bds6OKU,0,man in white shirt eating noodles on the left
w80Pxi7Oio0,0,Guy in sports suit running on the athletic track
w80Pxi7Oio0,1,the man is sitting down
w80Pxi7Oio0,2,man in black standing beside the running track
w8M4n4_jZ0o,0,cat jumping at the door
wBcMv5wnPC8,0,woman in gray shirt eating
wBmkSdwXyyM,0,a green bird is playing with rabbits
wEFCf5pN-Tw,0,a person is rolling down a hill
wEFCf5pN-Tw,1,a person is rolling down a hill
wEFCf5pN-Tw,2,a blue car is parked outside 
wEFCf5pN-Tw,3,man walking in the back
wEFCf5pN-Tw,4,girl with red clothes and jean rolling over grass land
wEPANVxVdik,0,a baby is rolling in his bed
wFZWPQqfCPo,0,man in white rolling on the floor
wG0dISYToHA,0,baby is crawling on the floor
wGmyRnmDlFw,0,cat is running along a fence
wGy5rTeaVHw,0,a cat is eating something
wHyftaRfwIM,0,a person is eating a sandwich
wIOTKEw-UT0,0,a red car is jumping up and down
wIOTKEw-UT0,1,Fat man in blue shirt and black pants standing at the back 
wIOTKEw-UT0,2,a top naked man is watching on the left
wIOTKEw-UT0,3,a person in yellow shirt is standing on the left of the red car
wIPSw5hd3qQ,0,a white car is parked near the camera
wIPSw5hd3qQ,1,Guy in striped shirt walking near the edge side of the sidewalk
wIPSw5hd3qQ,2,a guy with white shirt is walking on a street
wJ6Bb9tkxUQ,0,basketball flying into the basket
wJ6Bb9tkxUQ,1,a man with pink shirt is throwing a ball
wKPebmDivtc,0,a car is rolling on the air
wLFJGx87Vko,0,cat climbing the fence
wQT6JVQFKKs,0,white bird rolling on carpet
wQtn1fVw1nc,0,the person is crawling
wRkeBVMQSgg,0,Woman is running along the road
wTMSVaumbdw,0,Boy in black t shirt eating
wTMSVaumbdw,1,an asian guy is eating noodle in an asian way with chopsticks
wTthC3Q53xc,0,Man in gray suit is running with the dog
wTthC3Q53xc,1,black dog running with a man
wU8lymZO_VY,0,a parrot is rolling on the floor
wWgp6i_l-wU,0,black dog on the right is walking on the street
wWgp6i_l-wU,1,the person in the black t shirt is walking with a dog
wXRKzhBYmWg,0,a woman is running and jumping
wXRKzhBYmWg,1,Woman in white blouse and black pants standing near the track
wXRKzhBYmWg,2,the first man in white shirt is sitting
wYWXbtdylic,0,the yellow billiard ball is static
wYWXbtdylic,1,white ball rolling on a billiard table
wYWXbtdylic,2,a red ball is sitting in the middle
wYWXbtdylic,3,Red ball laying near the corner hole
wYWXbtdylic,4,black ball is going to the hole
wZEf-Bs__sU,0,guy in white sitting 
wZEf-Bs__sU,1,Man in black sport suit is jumping into the sand
wZEf-Bs__sU,2,man in light blue sitting in the back
wZEf-Bs__sU,3,Sports judge sitting on the chair
wZze5zyUMm8,0,a white bird on the right is eating
wZze5zyUMm8,1,the left white bird is walking
waB_cB-DryM,0,dog crouching on the grass
waeOevRvWC8,0,White kitten is climbing down a pillar
wbJ2I9ZzAKQ,0,cat eating on the table
wbXORPefRdw,0,a cute small girl is attempts to walk 
wbXORPefRdw,1,a woman in pink is sitting
wbldk16kO0k,0,a man in red shirt is rolling over a barrel
wcEqvEKKlWU,0,the man is throwing a bowling ball
wcEqvEKKlWU,1,bowling ball rolling on the track
wcvq2nCHU1M,0,a yellow dog is rolling on the snow
wd8foBefLFU,0,Baby crawling on the wooden floor
wd8foBefLFU,1,White dog is standing on the wooden floor
